name,H,G,Num_obs,rms,U,Arc_years,Perturbers,Perturbers_2,Number,Name,Principal_desig,Epoch,M,Peri,Node,i,e,n,a,Ref,Num_opps,Computer,Hex_flags,Last_obs,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type,Other_desigs,One_opposition_object_flag,Arc_length,NEO_flag,One_km_NEO_flag,PHA_flag,sample_index,predicted_class,confidence,entropy,variation_ratio,mean_prob,std_prob,mean_probs,std_probs
1533,5.29,0.15,43.0,0.32,4,2001-2016,M-v,3Ek,,,2001 KA77,2460800.5,278.90633,126.822,239.25716,11.94784,0.094197,0.00303794,47.2153779,E2024-SF9,9,MPCLINUX,000A,2016-05-07,2487494.48927,324.4331364,42.7678309,51.6629249,23.3982162,1.0030918,Distant Object,,,,,,,1319,1,0.99665916,0.02238294,0.0,0.49999997,0.0016711748,"[0.003340792376548052, 0.9966591596603394]","[0.0016711745411157608, 0.0016711748903617263]"
1534,7.2,0.15,12.0,0.18,3,2001-2008,M-v,38h,,,2001 KE77,2460800.5,60.00166,324.63339,240.40291,21.0252,0.182472,0.00323772,45.2525513,MPO140092,4,MPCW,000A,2008-05-04,2442268.31357,304.4139876,36.9952278,53.5098748,21.8729105,1.0032958,Distant Object,,,,,,,1320,1,0.9972548,0.018931966,0.0,0.49999994,0.0016176181,"[0.0027451198548078537, 0.9972547888755798]","[0.0016176184872165322, 0.0016176177887246013]"
1535,8.1,0.15,15.0,0.27,4,2001-2003,M-v,38h,,,2001 KG77,2460800.5,9.44332,15.48186,250.58246,15.50398,0.4461097,0.00205314,61.3088788,MPO 48035,3,MPCW,000A,2003-05-01,2456200.95784,480.048438,33.9583933,88.6593643,24.553781,1.0020875,Distant Object,,,,,,,1321,1,0.9867813,0.07031637,0.0,0.49999994,0.008265583,"[0.013218611478805542, 0.9867812991142273]","[0.008265583775937557, 0.008265581913292408]"
1536,7.9,0.15,27.0,0.3,2,2001-2016,M-v,38h,,,2001 KO77,2460800.5,12.645,16.21523,245.67664,20.76991,0.142182,0.00341058,43.7102717,MPO446888,6,MPCLINUX,000A,2016-05-29,2457092.8325,288.9849721,37.4954578,49.9250856,21.4133185,1.0034724,Distant Object,,,,,,,1322,1,0.9976777,0.016404148,0.0,0.4999999,0.0012257705,"[0.0023221664596349, 0.9976776838302612]","[0.0012257709167897701, 0.0012257701018825173]"
1537,7.8,0.15,4.0,0.07,E,,,,,,2001 OJ108,2452100.5,359.95376,185.65727,118.50093,9.0942,0.0912766,0.00327486,44.9097783,MPO 16126,1,Marsden,200A,2001-07-25,2452114.61995,300.9617938,40.8105664,49.0089902,22.2678081,1.0033338,Distant Object,,1.0,1.0,,,,1323,1,0.9975678,0.01706888,0.0,0.5,0.00133642,"[0.0024322597309947014, 0.9975677728652954]","[0.0013364222832024097, 0.0013364176265895367]"
1538,7.45,0.15,22.0,0.31,4,1999-2021,M-v,3Ek,,,2001 OK108,2460800.5,88.30892,128.97092,114.81616,1.99939,0.0320157,0.00350146,42.95063,MPO659761,5,MPCLINUX,000A,2021-09-12,2435579.46841,281.4843848,41.5755355,44.3257245,21.4533027,1.0035653,Distant Object,,,,,,,1324,1,0.9981542,0.013462829,0.0,0.5,0.00080757914,"[0.0018457502592355013, 0.9981542229652405]","[0.000807578326202929, 0.0008075800142250955]"
1539,8.4,0.15,6.0,0.17,E,,,,,,2001 OL108,2452160.5,0.147,190.12077,115.26526,2.68871,0.1074586,0.00320527,45.5574534,MPO 23631,1,MPCM,200A,2001-11-15,2452114.63703,307.4957796,40.6619132,50.4529936,22.5156928,1.0032627,Distant Object,,1.0,114.0,,,,1325,1,0.9975246,0.017327502,0.0,0.49999994,0.0011352568,"[0.0024752875324338675, 0.997524619102478]","[0.001135256257839501, 0.0011352573055773973]"
1540,8.0,0.15,6.0,0.19,E,,,,,,2001 OM108,2452160.5,183.26066,357.3812,126.72215,12.22227,0.0371776,0.0031536,46.0537121,MPO 23631,1,MPCM,200A,2001-11-14,2508204.17707,312.5337785,44.3415456,47.7658786,22.9950289,1.0032099,Distant Object,,1.0,112.0,,,,1326,1,0.9970823,0.019943133,0.0,0.4999999,0.0015215178,"[0.002917532343417406, 0.9970822930335999]","[0.001521520665846765, 0.0015215148450806737]"
1541,7.76,0.15,25.0,0.19,4,2000-2024,M-v,3El,,,2001 ON108,2460800.5,167.19476,324.18674,202.63474,1.14644,0.0382771,0.00352939,42.7238095,E2024-VA4,5,Alexanders,000A,2024-10-01,2413427.15118,279.2575702,41.088466,44.359153,21.3306066,1.0035938,Distant Object,,,,,,,1327,1,0.99814683,0.013510239,0.0,0.50000006,0.0007867121,"[0.001853313879109919, 0.9981468319892883]","[0.0007867130334489048, 0.0007867111708037555]"
1542,7.9,0.15,9.0,0.11,6,2001-2015,M-v,38h,,,2001 OO108,2460800.5,61.51347,227.12197,22.72914,1.23589,0.3207277,0.00270195,51.0525548,MPO363036,2,MPCW,000A,2015-05-28,2438033.75438,364.7759694,34.6785863,67.4265233,22.9004848,1.0027489,Distant Object,,,,,,,1328,1,0.99666077,0.022373285,0.0,0.4999999,0.0017741767,"[0.0033390799071639776, 0.9966607689857483]","[0.0017741775372996926, 0.001774175907485187]"
1543,6.66,0.15,28.0,0.2,4,2001-2024,M-v,3Ek,,,2001 OQ108,2460800.5,157.68327,313.80121,131.31467,2.32496,0.0139786,0.00323071,45.3180163,E2024-JV1,6,MPCLINUX,000A,2024-05-04,2411992.72769,305.0748012,44.6845339,45.9514987,22.6545806,1.0032887,Distant Object,['2001 KR76'],,,,,,1329,1,0.9976802,0.016389001,0.0,0.49999994,0.0011249827,"[0.0023196691181510687, 0.9976801872253418]","[0.0011249814415350556, 0.001124983886256814]"
1544,7.9,0.15,4.0,0.11,E,,,,,,2001 OR108,2452100.5,359.95444,226.75586,91.31877,2.59407,0.0977612,0.00319431,45.6616099,MPO 23631,1,MPCM,200A,2001-07-25,2452114.76291,308.5509082,41.1976761,50.1255437,22.6126052,1.0032515,Distant Object,,1.0,1.0,,,,1330,1,0.9977208,0.016144449,0.0,0.5000001,0.0011514677,"[0.0022794618271291256, 0.9977207779884338]","[0.0011514651123434305, 0.001151470234617591]"
1545,6.8,0.15,5.0,0.18,E,,,,,,2001 OS108,2452120.5,0.06226,32.18278,274.61672,1.49236,0.0,0.00311302,46.4530605,MPO 16127,1,Marsden,200A,2001-08-11,2452100.5,316.6077186,46.4530605,46.4530605,23.2265302,1.0031685,Distant Object,,1.0,17.0,,,,1331,1,0.99708974,0.019900315,0.0,0.49999997,0.0014759381,"[0.0029102182015776634, 0.9970897436141968]","[0.001475938712246716, 0.001475937431678176]"
1546,9.2,0.15,4.0,0.17,E,,,,,,2001 OT108,2452100.5,359.97269,177.29001,129.331,1.39408,0.5156405,0.00179915,66.9511915,MPO 16127,1,Marsden,200A,2001-07-26,2452115.67981,547.8194727,32.4284456,101.4739374,24.5749328,1.0018288,Distant Object,,1.0,1.0,,,,1332,1,0.9821493,0.0895523,0.0,0.5,0.011742559,"[0.017850728705525398, 0.9821493029594421]","[0.011742559261620045, 0.011742559261620045]"
1547,6.5,0.15,6.0,0.21,E,,,,,,2001 OU108,2452120.5,0.06166,359.504,320.07366,27.49228,0.0,0.00308302,46.7539827,MPO 16127,1,Marsden,200A,2001-08-11,2452100.5,319.6891653,46.7539827,46.7539827,23.3769914,1.0031379,Distant Object,,1.0,16.0,,,,1333,1,0.9956861,0.027798194,0.0,0.50000006,0.002665375,"[0.0043140132911503315, 0.9956861138343811]","[0.0026653725653886795, 0.002665376989170909]"
1548,7.4,0.15,3.0,0.06,E,,,,,,2001 OY108,2452100.5,179.56874,5.11435,58.21331,6.79306,0.0987074,0.00315389,46.0509662,MPO 18350,1,Marsden,200A,2001-07-25,2395163.23702,312.5058272,41.5053951,50.5965373,22.8011423,1.0032102,Distant Object,,1.0,1.0,,,,1334,1,0.9973025,0.018649835,0.0,0.49999988,0.0013485337,"[0.0026973122730851173, 0.9973024725914001]","[0.0013485344825312495, 0.0013485327363014221]"
1549,8.3,0.15,18.0,0.21,3,1999-2006,M-v,38h,,,2001 OZ108,2460800.5,135.28505,64.2437,130.3235,2.10094,0.051936,0.00345713,43.3170743,MPO157350,4,MPCM,000A,2006-07-29,2421667.97563,285.0943917,41.0673587,45.5667899,21.6001165,1.00352,Distant Object,,,,,,,1335,1,0.9979749,0.014582795,0.0,0.49999997,0.0009517365,"[0.0020250563975423574, 0.9979748725891113]","[0.0009517340804450214, 0.0009517389698885381]"
1550,8.1,0.15,20.0,0.23,3,1999-2014,M-v,38h,,,2001 OG109,2460800.5,341.26541,23.49846,332.72521,0.54949,0.0151447,0.00343091,43.5375059,MPO311248,4,MPCADO,000A,2014-09-03,2466261.0468,287.2733372,42.8781434,44.1968684,21.76376,1.0034932,Distant Object,,,,,,,1336,1,0.9980458,0.014142655,0.0,0.50000006,0.0008471998,"[0.0019542970694601536, 0.998045802116394]","[0.0008471996989101171, 0.0008471999317407608]"
1551,7.9,0.15,20.0,0.18,3,2001-2006,M-v,38h,,,2001 OM109,2460800.5,40.70698,291.55824,306.92982,3.55951,0.491304,0.00174586,68.306778,MPO157350,4,MPCM,000A,2006-06-08,2437483.40755,564.541276,34.7473847,101.8661713,25.9094569,1.0017745,Distant Object,,,,,,,1337,1,0.9763361,0.11197496,0.0,0.50000006,0.019457262,"[0.02366400696337223, 0.9763361215591431]","[0.019457262009382248, 0.0194572601467371]"
1552,7.32,0.15,34.0,0.71,4,2001-2020,M-v,3Ek,,,2001 PK47,2460800.5,348.08608,169.19753,248.07263,8.70822,0.0718535,0.00388742,40.0585214,MPO598772,7,Pike,000A,2020-12-09,2463865.25279,253.5375986,37.1801764,42.9368664,19.9258511,1.0039598,Distant Object,,,,,,,1338,1,0.99867827,0.010080934,0.0,0.49999988,0.00055651274,"[0.0013214764185249805, 0.9986782670021057]","[0.0005565130268223584, 0.0005565125029534101]"
1553,7.0,0.15,18.0,0.21,3,2001-2013,M-v,38h,,,2001 QQ297,2460800.5,78.00311,214.62878,80.74375,4.40827,0.0804734,0.00331066,44.5854387,MPO419338,4,MPCLINUX,000A,2013-10-05,2437238.87673,297.7073565,40.9974969,48.1733805,22.1483524,1.0033703,Distant Object,,,,,,,1339,1,0.99797857,0.014560158,0.0,0.5,0.0010683734,"[0.0020214146934449673, 0.9979785680770874]","[0.0010683719301596284, 0.001068374840542674]"
1554,5.4,0.15,6.0,0.13,E,,,,,,2001 QS297,2452140.5,0.0,13.88171,309.80124,5.22553,0.0,0.00340043,43.7972177,MPO 41721,1,MPCM,200A,2001-09-12,2452140.5,289.8476496,43.7972177,43.7972177,21.8986088,1.003462,Distant Object,,1.0,23.0,,,,1340,1,0.997787,0.015738988,0.0,0.49999994,0.0010400154,"[0.0022128962446004152, 0.9977869987487793]","[0.0010400140890851617, 0.0010400167666375637]"
1555,6.0,0.15,6.0,0.12,E,,,,,,2001 QU297,2452140.5,0.0,210.25852,115.29595,3.38542,0.0,0.00341105,43.706288,MPO 41721,1,MPCM,200A,2001-09-12,2452140.5,288.9454664,43.706288,43.706288,21.853144,1.0034729,Distant Object,,1.0,23.0,,,,1341,1,0.997621,0.016749123,0.0,0.5000001,0.0011269021,"[0.0023792453575879335, 0.9976209998130798]","[0.00112690101377666, 0.0011269031092524529]"
1556,6.3,0.15,4.0,0.03,E,,,,,,2001 QV297,2452140.5,0.0,234.20073,91.57812,2.40701,0.0,0.00337976,43.975615,MPO 20939,1,MPCM,200A,2001-08-21,2452140.5,291.6203875,43.975615,43.975615,21.9878075,1.0034409,Distant Object,,1.0,1.0,,,,1342,1,0.9978371,0.015432535,0.0,0.5,0.0012237215,"[0.002162858610972762, 0.9978371262550354]","[0.0012237215414643288, 0.001223721425049007]"
1557,6.3,0.15,31.0,0.28,3,2000-2009,M-v,38h,,,2001 QX297,2460800.5,327.45979,112.45601,279.79488,0.91051,0.0313491,0.00334628,44.2684458,MPO224584,8,MPCS,000A,2009-11-20,2470525.02633,294.5380534,42.8806699,45.6562217,22.1124701,1.0034067,Distant Object,,,,,,,1343,1,0.99783623,0.015438773,0.0,0.50000006,0.0010127444,"[0.0021638991311192513, 0.9978362321853638]","[0.0010127468267455697, 0.0010127418208867311]"
1558,6.78,0.15,33.0,0.2,4,2000-2023,M-v,3Ek,,,2001 QZ297,2460800.5,56.96418,261.22397,16.01302,1.85544,0.0622084,0.00333927,44.3304285,MPO780976,8,MPCLINUX,000A,2023-09-06,2443741.27024,295.1568684,41.5727035,47.0881535,22.0794374,1.0033995,Distant Object,,,,,,,1344,1,0.9979232,0.014902947,0.0,0.5,0.00087960815,"[0.002076811157166958, 0.9979231953620911]","[0.0008796101901680231, 0.0008796061156317592]"
1559,7.6,0.15,25.0,0.33,2,2000-2014,M-v,38h,,,2001 QA298,2460800.5,3.91126,228.24751,117.16856,23.65813,0.1902993,0.0031237,46.347156,MPO473050,6,MPCLINUX,000A,2014-09-19,2459548.37592,315.5256242,37.5273247,55.1669873,22.3343741,1.0031794,Distant Object,,,,,,,1345,1,0.99664354,0.022471827,0.0,0.49999997,0.0022335998,"[0.0033563957549631596, 0.9966435432434082]","[0.0022335993126034737, 0.0022336000110954046]"
1560,7.7,0.15,53.0,0.93,4,2001-2023,M-v,3Ek,,,2001 QW322,2460800.5,137.42131,71.10305,124.73212,4.81394,0.0217034,0.00337415,44.0243396,MPO780977,6,Bell,000A,2023-09-06,2420072.21394,292.105191,43.0688617,44.9798175,22.0018012,1.0034352,Distant Object,,,,,,,1346,1,0.99776673,0.015863713,0.0,0.50000006,0.001062597,"[0.0022333518136292696, 0.9977667331695557]","[0.0010625962167978287, 0.0010625978466123343]"
1561,7.0,0.15,20.0,0.26,3,2001-2013,M-v,38h,,,2001 RW143,2460800.5,31.4124,240.38873,131.49063,2.96388,0.0379911,0.00345637,43.3234129,MPO285653,6,MPCADO,000A,2013-10-06,2451712.05282,285.1569709,41.6775088,44.969317,21.6304416,1.0035192,Distant Object,,,,,,,1347,1,0.9980273,0.014256764,0.0,0.49999994,0.0010042052,"[0.0019725786987692118, 0.9980273246765137]","[0.0010042042704299092, 0.0010042061330750585]"
1562,7.0,0.15,50.0,0.09,2,2001-2017,M-v,38h,,,2001 RY143,2460800.5,150.58995,241.99571,0.58562,6.90714,0.1489298,0.00358187,42.3054167,MPO429602,6,MPCW,040A,2017-08-30,2418757.40714,275.16549,36.0048795,48.6059539,20.6835395,1.0036474,Distant Object,,,,,,,1348,1,0.9984325,0.011690634,0.0,0.5000001,0.0007782696,"[0.001567689934745431, 0.9984325170516968]","[0.0007782723405398428, 0.000778266869019717]"
1563,7.8,0.15,4.0,0.08,E,,,,,,2001 RL155,2452180.5,0.05332,90.75636,279.75317,0.94712,0.1234993,0.00335459,44.1953766,MPO 41728,1,MPCM,200A,2001-10-19,2452164.60493,293.8091106,38.7372785,49.6534747,21.7606527,1.0034152,Distant Object,,1.0,37.0,,,,1349,1,0.9979634,0.014653983,0.0,0.5,0.00096961175,"[0.0020365514792501926, 0.9979634284973145]","[0.0009696104680188, 0.0009696130291558802]"
1564,8.2,0.15,8.0,0.15,E,,,,,,2001 SD291,2452200.5,0.26081,205.80905,161.97885,3.16424,0.0912957,0.00317969,45.8014689,MPO 23781,1,MPCM,200A,2001-12-12,2452118.47396,309.9696049,41.6199917,49.9829461,22.709859,1.0032366,Distant Object,,1.0,86.0,,,,1350,1,0.99766946,0.016455049,0.0,0.5,0.0013411776,"[0.0023305981885641813, 0.9976694583892822]","[0.0013411777326837182, 0.0013411773834377527]"
1565,7.2,0.15,9.0,0.29,7,2001-2003,M-v,38h,,,2001 SE291,2460800.5,7.54501,286.88818,106.71404,1.58356,0.1382793,0.00318498,45.7507437,MPO 56313,2,MPCM,000A,2003-11-20,2458431.50568,309.4548098,39.4243629,52.0771245,22.4379681,1.003242,Distant Object,,,,,,,1351,1,0.99787694,0.015187775,0.0,0.49999997,0.0011180964,"[0.0021230129059404135, 0.9978769421577454]","[0.001118094427511096, 0.0011180983856320381]"
1566,7.07,0.15,8.0,0.06,9,,M-v,3Ek,,,2001 UA17,2460800.5,59.06441,313.47449,35.40168,5.05789,0.101014,0.00345172,43.3622803,MPO688824,1,Alexanders,200A,2001-10-21,2443688.81301,285.5407979,38.9820829,47.7424777,21.4599095,1.0035144,Distant Object,,1.0,4.0,,,,1352,1,0.9980791,0.013933466,0.0,0.49999994,0.00084813,"[0.0019207624718546867, 0.9980791211128235]","[0.0008481277618557215, 0.0008481321856379509]"
1567,8.0,0.15,6.0,0.15,E,,,,,,2001 UB17,2452200.5,0.00421,344.28712,40.06933,4.96739,0.0675361,0.00394979,39.6356953,MPO 21109,1,MPCM,200A,2001-10-18,2452199.4341,249.5339962,36.958855,42.3125356,19.727456,1.0040236,Distant Object,,1.0,1.0,,,,1353,1,0.9987708,0.009465776,0.0,0.49999997,0.0004823032,"[0.00122919213026762, 0.9987707734107971]","[0.00048230294487439096, 0.0004823034396395087]"
1568,7.6,0.15,5.0,0.12,E,,,,,,2001 UC17,2452200.5,0.00406,240.03162,143.81222,2.96206,0.1454097,0.00395517,39.5997382,MPO 21109,1,MPCM,200A,2001-10-18,2452199.47348,249.1945111,33.8415521,45.3579243,19.381221,1.0040291,Distant Object,,1.0,1.0,,,,1354,1,0.9988829,0.0087090265,0.0,0.49999997,0.000430189,"[0.0011170293437317014, 0.9988828897476196]","[0.00043018657015636563, 0.00043019140139222145]"
1569,6.5,0.15,15.0,0.21,3,2001-2013,M-v,38h,,,2001 UN18,2460800.5,154.20922,224.17903,22.96295,3.60219,0.0678436,0.00331829,44.5171062,MPO419339,6,MPCLINUX,000A,2013-10-06,2414326.74314,297.0232108,41.4969055,47.5373069,22.1561025,1.0033781,Distant Object,,,,,,,1355,1,0.9977251,0.0161168,0.0,0.5,0.0009852294,"[0.002274878090247512, 0.9977251291275024]","[0.000985229853540659, 0.0009852289222180843]"
1570,5.98,0.15,27.0,0.78,4,2001-2022,M-v,3El,,,2001 UP18,2460800.5,154.35817,138.20886,105.53953,1.17126,0.0712189,0.0029613,48.0264686,MPO732413,9,MPCLINUX,000A,2022-11-28,2408675.36239,332.8288627,44.6060763,51.4468609,23.891436,1.0030136,Distant Object,,,,,,,1356,1,0.99678665,0.021654267,0.0,0.5,0.0018629904,"[0.0032133590430021286, 0.9967866539955139]","[0.0018629917176440358, 0.0018629890400916338]"
1571,8.65,0.15,27.0,0.23,3,2001-2024,M-v,3Ek,,,2001 VN71,2460800.5,24.92522,1.96403,70.35119,18.63126,0.2518366,0.00393151,39.7585059,E2025-NA0,7,Veres,000A,2024-12-31,2454460.62463,250.69466,29.745859,49.7711528,18.6184775,1.0040049,Distant Object,,,,,,,1357,1,0.9986761,0.010095195,0.0,0.49999988,0.0005608046,"[0.0013236295199021697, 0.9986761212348938]","[0.0005608050851151347, 0.0005608040955848992]"
1572,6.69,0.15,33.0,0.18,4,2001-2024,M-v,3Ek,,,2001 XU254,2460800.5,319.39417,69.85398,114.69235,6.50044,0.0788284,0.00342346,43.6006465,E2025-NA0,10,Veres,000A,2024-12-31,2472661.75781,287.8984942,40.1636773,47.0376157,21.6648579,1.0034856,Distant Object,,,,,,,1358,1,0.9979107,0.014981589,0.0,0.5000001,0.0009653613,"[0.00208959705196321, 0.9979106783866882]","[0.0009653625311329961, 0.0009653600864112377]"
1573,7.0,0.15,7.0,0.24,E,,,,,,2001 XV254,2452280.5,0.12779,350.60559,113.95401,5.8729,0.0,0.00319471,45.6578554,MPO 27792,1,MPCM,200A,2002-02-06,2452240.49937,308.5128534,45.6578554,45.6578554,22.8289277,1.0032519,Distant Object,,1.0,59.0,,,,1359,1,0.99757355,0.0170333,0.0,0.49999994,0.0009614688,"[0.0024263213854283094, 0.9975735545158386]","[0.0009614714072085917, 0.0009614661103114486]"
1574,7.7,0.15,4.0,0.07,E,,,,,,2001 XW254,2452260.5,0.07157,8.73384,92.30631,5.92268,0.0,0.00357858,42.3313989,MPO 24003,1,MPCM,200A,2002-01-08,2452240.5,275.4190214,42.3313989,42.3313989,21.1656995,1.0036441,Distant Object,,1.0,29.0,,,,1360,1,0.99805176,0.014105754,0.0,0.50000006,0.0007902329,"[0.001948389457538724, 0.9980517625808716]","[0.0007902334909886122, 0.000790232268627733]"
1575,7.36,0.15,23.0,0.14,5,2001-2022,M-v,3Ek,,,2001 XX254,2460800.5,316.49297,96.52283,85.62687,1.74998,0.0284014,0.00338385,43.9402159,MPO686064,6,MPCLINUX,000A,2022-03-02,2473657.94725,291.2683394,42.6922523,45.1881795,21.952386,1.0034451,Distant Object,,,,,,,1361,1,0.9979289,0.014867067,0.0,0.49999994,0.0009894157,"[0.0020709852688014507, 0.9979289174079895]","[0.0009894173126667738, 0.0009894139366224408]"
1576,6.7,0.15,6.0,0.34,9,,M-v,3Ek,,,2001 XB255,2460800.5,9.32049,54.31819,61.16235,1.92671,0.4590242,0.00147842,76.3139082,MPO676509,1,Alexanders,200A,2002-01-14,2454496.05601,666.6617575,41.2839775,111.3438389,30.1171612,1.0015023,Distant Object,,1.0,36.0,,,,1362,1,0.9402324,0.22632758,0.0,0.5,0.046784,"[0.059767600148916245, 0.9402323961257935]","[0.04678399860858917, 0.046783994883298874]"
1577,7.4,0.15,6.0,0.13,E,,,,,,2001 XC255,2452280.5,0.09439,353.04068,112.49015,2.32088,0.0487879,0.0033995,43.8052504,MPO 27792,1,MPCM,200A,2002-02-03,2452252.73415,289.9273932,41.6680842,45.9424166,21.8504913,1.0034611,Distant Object,,1.0,56.0,,,,1363,1,0.99790025,0.015045259,0.0,0.50000006,0.001149599,"[0.002099902369081974, 0.9979002475738525]","[0.001149598858319223, 0.0011495992075651884]"
1578,7.9,0.15,4.0,0.08,E,,,,,,2001 XE255,2452260.5,0.06871,358.45295,106.84692,10.25368,0.0,0.00343568,43.4971619,MPO 24003,1,MPCM,200A,2002-01-14,2452240.50058,286.8741272,43.4971619,43.4971619,21.748581,1.003498,Distant Object,,1.0,36.0,,,,1364,1,0.9979077,0.014998893,0.0,0.50000006,0.00096593867,"[0.0020923686679452658, 0.9979076981544495]","[0.0009659384377300739, 0.0009659389615990222]"
1579,7.7,0.15,4.0,0.05,E,,,,,,2001 XF255,2452260.5,0.06757,355.1821,110.14175,1.40379,0.0,0.00337855,43.986134,MPO 24003,1,MPCM,200A,2002-01-14,2452240.5,291.7250275,43.986134,43.986134,21.993067,1.0034397,Distant Object,,1.0,36.0,,,,1365,1,0.99764514,0.016603444,0.0,0.5000001,0.0010212855,"[0.002355148084461689, 0.9976451396942139]","[0.0010212837951257825, 0.0010212874040007591]"
1580,8.3,0.15,5.0,0.08,E,,,,,,2001 XG255,2452260.5,0.02628,195.48704,269.91574,2.35429,0.0671248,0.00338677,43.9149233,MPO 24003,1,MPCM,200A,2002-01-14,2452252.74023,291.0168884,40.9671429,46.8627037,21.8585271,1.0034481,Distant Object,,1.0,36.0,,,,1366,1,0.9978369,0.015433732,0.0,0.49999997,0.0010428289,"[0.0021630453411489725, 0.9978368878364563]","[0.0010428308742120862, 0.001042826916091144]"
1581,7.54,0.15,7.0,0.18,9,,M-v,3Ek,,,2001 XJ255,2460800.5,223.69324,358.07393,280.32212,10.95746,0.112617,0.00426887,37.6351983,MPO688825,1,Alexanders,200A,2002-01-14,2492731.43141,230.8826577,33.3968352,41.8735614,18.5789433,1.00435,Distant Object,,1.0,35.0,,,,1367,1,0.9990335,0.0076764035,0.0,0.5000001,0.00045172084,"[0.000966685707680881, 0.999033510684967]","[0.0004517248598858714, 0.0004517168563324958]"
1584,7.66,0.15,6.0,0.04,9,,M-v,3Ek,,,2002 AO217,2460800.5,291.2583,101.58704,113.06609,1.72713,0.1028585,0.0043171,37.3543834,E2025-N66,1,Alexanders,200A,2002-01-11,2476723.61969,228.3033888,33.5121676,41.1965992,18.4795894,1.0043994,Distant Object,,1.0,1.0,,,,1368,1,0.9989923,0.007960537,0.0,0.5,0.00041295832,"[0.0010077261831611395, 0.9989923238754272]","[0.0004129608569201082, 0.0004129558219574392]"
1585,7.34,0.15,6.0,0.07,9,,M-v,3Ek,,,2002 AP217,2460800.5,332.3645,87.36582,76.27148,0.00251,0.0995497,0.00329354,44.7397889,E2025-N66,1,Alexanders,200A,2002-01-11,2469191.42151,299.254642,40.2859563,49.1936215,22.1482056,1.0033528,Distant Object,,1.0,1.0,,,,1369,1,0.9979752,0.014581159,0.0,0.49999997,0.00095507497,"[0.00202479911968112, 0.9979751706123352]","[0.0009550773538649082, 0.0009550725808367133]"
1586,7.37,0.15,6.0,0.03,9,,M-v,3Ek,,,2002 AQ217,2460800.5,283.88795,121.58311,96.73392,3.95146,0.1044481,0.00389844,39.9830084,E2025-N66,1,Alexanders,200A,2002-01-11,2480324.42007,252.8210335,35.8068591,44.1591577,19.7734088,1.0039711,Distant Object,,1.0,1.0,,,,1370,1,0.9987705,0.009469093,0.0,0.5000001,0.0005038566,"[0.001229721587151289, 0.9987704753875732]","[0.0005038553499616683, 0.0005038577946834266]"
1587,7.57,0.15,6.0,0.04,9,,M-v,3Ek,,,2002 AR217,2460800.5,229.36401,165.22052,102.98984,9.25155,0.1033187,0.00436952,37.0550038,E2025-N66,1,Alexanders,200A,2002-01-11,2490697.73996,225.5642627,33.226529,40.8834786,18.3297254,1.0044531,Distant Object,,1.0,1.0,,,,1371,1,0.99908453,0.0073193843,0.0,0.49999997,0.00037117707,"[0.0009154100553132594, 0.9990845322608948]","[0.0003711806202773005, 0.00037117351894266903]"
1588,6.5,0.15,9.0,0.32,E,,,,,,2002 CO154,2452320.5,0.07059,4.17364,131.3365,3.20488,0.0,0.00352937,42.7239623,MPO 30671,1,MPCM,200A,2002-03-15,2452300.49887,279.2590683,42.7239623,42.7239623,21.3619811,1.0035938,Distant Object,,1.0,37.0,,,,1372,1,0.9980585,0.014063623,0.0,0.50000006,0.00084211817,"[0.0019416352733969688, 0.9980584979057312]","[0.0008421196835115552, 0.0008421167149208486]"
1589,6.92,0.15,24.0,0.31,4,2002-2019,M-v,3Ek,,,2002 CQ154,2460800.5,336.99643,72.73627,138.98892,3.20452,0.0526286,0.00333889,44.33376,E2024-SB7,3,MPCLINUX,000A,2019-03-08,2467690.27177,295.1901413,42.0005363,46.6669837,22.1054829,1.0033992,Distant Object,['2019 EM7'],,,,,,1373,1,0.997894,0.015082776,0.0,0.49999997,0.0010452799,"[0.0021059573628008366, 0.9978939890861511]","[0.0010452817659825087, 0.001045278157107532]"
