name,H,G,Num_obs,rms,U,Arc_years,Perturbers,Perturbers_2,Number,Name,Principal_desig,Epoch,M,Peri,Node,i,e,n,a,Ref,Num_opps,Computer,Hex_flags,Last_obs,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type,Other_desigs,One_opposition_object_flag,Arc_length,NEO_flag,One_km_NEO_flag,PHA_flag,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy,variation_ratio,prob_mean_c0,prob_std_c0,prob_mean_c1,prob_std_c1
1924,6.1,0.15,7.0,0.17,E,,,,,,2004 OL12,2453220.5,0.06839,249.89944,39.18373,2.84071,0.0,0.00341974,43.6322627,MPO 70372,1,MPCM,200A,2004-09-18,2453200.50117,288.2116973,43.6322627,43.6322627,21.8161313,1.0034818,Distant Object,,1.0,64.0,,,,1,0.98816603,0.012887501,0.064268425,0.0,0.011833977,0.012887497,0.98816603,0.012887501
1925,6.4,0.15,13.0,0.34,3,2004-2007,M-v,38h,,,2004 OJ14,2460800.5,52.94366,130.79739,104.29347,22.50659,0.2879983,0.00240564,55.1630724,MPO121813,3,MPCM,000A,2007-07-11,2438791.99485,409.7063267,39.2762013,71.0499435,25.2938403,1.0024467,Distant Object,,,,,,,1,0.9764652,0.02072994,0.11149415,0.0,0.023534829,0.02072995,0.9764652,0.02072994
1926,8.29,0.15,14.0,0.14,4,2004-2015,M-v,3Ek,,,2004 OL14,2460800.5,17.71317,183.08171,123.44043,21.23967,0.3047252,0.0028863,48.854927,E2024-C82,3,Veres,000A,2015-09-05,2454663.5184,341.4778615,33.9675996,63.7422544,22.1591916,1.002937,Distant Object,,,,,,,1,0.985811,0.010410373,0.074466445,0.0,0.0141890915,0.01041037,0.985811,0.010410373
1927,6.78,0.15,30.0,0.25,4,2004-2022,M-v,3Ek,,,2004 OP15,2460800.5,299.4415,94.83138,289.24983,22.98727,0.0570074,0.00411469,38.5695309,MPO906395,6,MPCLINUX,000A,2022-07-29,2475518.45557,239.5336516,36.3707822,40.7682796,19.222093,1.0041923,Distant Object,,,,,,,1,0.99157625,0.0066201435,0.04862622,0.0,0.008423837,0.006620131,0.99157625,0.0066201435
1928,6.9,0.15,41.0,0.47,5,2004-2024,M-v,3Ek,,,2004 OQ15,2460800.5,336.46656,239.68592,110.82153,9.74079,0.1260098,0.00341801,43.6469447,MPO906395,9,MPCLINUX,000A,2024-07-03,2467685.64921,288.3571819,38.1470019,49.1468875,21.476949,1.00348,Distant Object,,,,,,,1,0.9895961,0.007997159,0.057849295,0.0,0.010403887,0.007997155,0.9895961,0.007997159
1929,7.29,0.15,23.0,0.14,4,2004-2023,M-v,3Ek,,,2004 OS15,2460800.5,1.81732,203.34676,123.63475,4.25066,0.3174755,0.00236254,55.8320197,MPO781038,7,MPCLINUX,000A,2023-09-06,2460031.26402,417.1814679,38.1067213,73.5573181,25.1023359,1.0024028,Distant Object,,,,,,,1,0.96913606,0.034151908,0.13773258,0.0,0.03086393,0.034151908,0.96913606,0.034151908
1930,7.6,0.15,12.0,0.17,3,2004-2014,M-v,38h,,,2004 PS107,2460800.5,39.56743,152.96841,140.10704,24.53466,0.2434158,0.0029483,48.1675566,MPO303308,3,MPCADO,000A,2014-07-29,2447380.07806,334.2965731,36.4428123,59.8923009,22.6567843,1.0030003,Distant Object,,,,,,,1,0.9875734,0.009373986,0.06687627,0.0,0.012426692,0.009373986,0.9875734,0.009373986
1931,6.7,0.15,5.0,0.12,E,,,,,,2004 PU107,2453240.5,181.3421,111.66638,23.33012,4.98493,0.032992,0.00326532,44.9971887,MPO 70390,1,MPCM,200A,2004-09-11,2507954.58446,301.8408892,43.5126415,46.4817359,22.4741053,1.003324,Distant Object,,1.0,29.0,,,,1,0.989127,0.010337508,0.05997599,0.0,0.010873093,0.010337507,0.989127,0.010337508
1932,5.9,0.15,3.0,0.15,E,,,,,,2004 PV107,2453220.5,181.31577,184.14745,342.20679,31.97323,0.127886,0.0032935,44.7401812,MPO 70390,1,MPCM,200A,2004-08-14,2507474.09951,299.258578,39.0185384,50.461824,22.0042316,1.0033528,Distant Object,,1.0,1.0,,,,1,0.98537856,0.012298743,0.07629348,0.0,0.014621436,0.012298743,0.98537856,0.012298743
1933,7.28,0.15,25.0,0.31,3,2003-2024,M-v,3Ek,,,2004 PX107,2460800.5,48.79758,206.01643,65.59044,3.04625,0.0518677,0.00342787,43.5632127,MPO845195,8,MPCLINUX,000A,2024-07-03,2446564.66944,287.5278063,41.3036891,45.8227363,21.7230082,1.0034901,Distant Object,,,,,,,1,0.9872329,0.011925202,0.068361305,0.0,0.0127671715,0.0119252065,0.9872329,0.011925202
1934,7.74,0.15,25.0,0.55,5,2004-2023,M-v,3Ek,,,2004 PZ107,2460800.5,355.57253,43.75293,297.42315,10.87263,0.1886831,0.00317769,45.8206512,E2023-Q78,8,MPCLINUX,000A,2023-08-14,2462193.83774,310.1643547,37.1750687,54.4662337,22.0946879,1.0032345,Distant Object,,,,,,,1,0.98847044,0.009648869,0.062917516,0.0,0.0115295835,0.009648868,0.98847044,0.009648869
1935,6.5,0.15,47.0,1.02,4,2004-2021,M-v,3Ek,,,2004 PB108,2460800.5,318.15975,272.69913,147.45752,20.20936,0.1136067,0.00323079,45.3172287,MPO659794,7,MPCLINUX,000A,2021-09-12,2473751.33109,305.0668482,40.1688879,50.4655695,22.3661713,1.0032888,Distant Object,,,,,,,1,0.98873895,0.009632342,0.061719067,0.0,0.011261058,0.009632337,0.98873895,0.009632342
1936,6.6,0.15,4.0,0.13,E,,,,,,2004 PY111,2453240.5,0.03706,191.98282,124.76115,10.26789,0.0839291,0.00333873,44.3351897,MPO 70391,1,MPCM,200A,2004-09-13,2453229.39987,295.2044206,40.6141771,48.0562023,22.0114442,1.003399,Distant Object,,1.0,32.0,,,,1,0.98837775,0.008918116,0.06332976,0.0,0.0116222855,0.008918115,0.98837775,0.008918116
1937,7.1,0.15,4.0,0.08,E,,,,,,2004 PZ111,2453240.5,0.03785,262.2107,54.97715,5.1168,0.1240645,0.00342107,43.6209366,MPO 70391,1,MPCM,200A,2004-09-13,2453229.43598,288.0994833,38.2091269,49.0327463,21.4747616,1.0034831,Distant Object,,1.0,32.0,,,,1,0.9881422,0.009117285,0.06437387,0.0,0.011857811,0.009117283,0.9881422,0.009117285
1938,,,4.0,0.23,E,,,,,,2004 PC112,2453240.5,0.03358,277.30161,69.53412,2.35778,0.0417836,0.00333727,44.348104,MPO 70391,1,MPCM,200A,2004-09-11,2453230.43767,295.3334141,42.4950806,46.2011274,22.135339,1.0033975,Distant Object,,1.0,29.0,,,,1,0.98388153,0.016210392,0.08252152,0.0,0.016118472,0.016210388,0.98388153,0.016210392
1939,6.29,0.15,20.0,0.7,4,2004-2023,M-v,3Ek,,,2004 PD112,2460800.5,234.82057,131.61148,12.62556,7.7496,0.1916946,0.00308958,46.6877493,MPO781039,5,MPCLINUX,000A,2023-09-06,2501318.19866,319.0100809,37.7379599,55.6375387,22.4860615,1.0031446,Distant Object,,,,,,,1,0.98700786,0.011114195,0.069337696,0.0,0.012992177,0.011114198,0.98700786,0.011114195
1940,6.7,0.15,4.0,0.09,E,,,,,,2004 PE112,2453240.5,0.0,293.36444,53.26093,3.61377,0.0,0.00316918,45.9026404,MPO 70391,1,MPCM,200A,2004-09-13,2453240.5,310.9972161,45.9026404,45.9026404,22.9513202,1.0032258,Distant Object,,1.0,31.0,,,,1,0.9853146,0.0121642435,0.076562345,0.0,0.014685304,0.012164243,0.9853146,0.0121642435
1941,6.69,0.15,4.0,0.05,9,,M-v,3El,,,2004 PF112,2460800.5,278.97288,15.63284,37.09146,2.30905,0.1081398,0.0030697,46.8891379,MPO869214,1,Alexanders,200A,2004-09-13,2487196.27809,321.0763904,41.8185559,51.9597199,23.1704031,1.0031243,Distant Object,,1.0,30.0,,,,1,0.9857797,0.0133808805,0.07459882,0.0,0.014220292,0.013380877,0.9857797,0.0133808805
1942,6.82,0.15,22.0,0.18,4,2004-2024,M-v,3Ek,,,2004 PT117,2460800.5,137.30775,192.2541,0.11827,1.2394,0.0391238,0.0034962,42.9937023,E2024-TO9,6,MPCLINUX,000A,2024-10-01,2421527.07457,281.9079136,41.3116253,44.6757793,21.4639465,1.0035599,Distant Object,,,,,,,1,0.98889184,0.010914105,0.061034016,0.0,0.011108224,0.010914112,0.98889184,0.010914105
1943,6.92,0.15,20.0,0.34,4,2004-2021,M-v,3Ek,,,2004 PU117,2460800.5,330.66912,341.67649,23.18766,1.87298,0.0158742,0.00351289,42.8574825,MPO659794,5,MPCLINUX,000A,2021-09-12,2469150.21533,280.5691941,42.1771543,43.5378107,21.4233414,1.0035769,Distant Object,,,,,,,1,0.98819786,0.011742594,0.06412743,0.0,0.011802116,0.01174259,0.98819786,0.011742594
1944,6.59,0.15,31.0,0.13,4,2004-2023,M-v,3Ek,,,2004 PV117,2460800.5,41.32187,315.32025,329.25072,4.32727,0.1521063,0.00314709,46.1172494,MPO781039,5,MPCLINUX,000A,2023-09-06,2447669.94074,313.1807752,39.1025252,53.1319736,22.5251328,1.0032033,Distant Object,,,,,,,1,0.98779416,0.011590329,0.06590788,0.0,0.012205795,0.01159032,0.98779416,0.011590329
1945,6.35,0.15,23.0,0.41,3,2004-2021,M-v,3Ek,,,2004 PW117,2460800.5,181.07548,70.70414,81.45234,1.86365,0.0600908,0.00341919,43.6369299,MPO639863,6,MPCLINUX,000A,2021-07-09,2513131.3824,288.2579422,41.0147519,46.2591079,21.7396806,1.0034812,Distant Object,,,,,,,1,0.98677504,0.01243646,0.070343845,0.0,0.013225015,0.012436462,0.98677504,0.01243646
1946,6.51,0.15,20.0,0.08,4,2004-2023,M-v,3Ek,,,2004 PX117,2460800.5,136.81879,72.19043,120.13882,3.75057,0.0976137,0.00334503,44.2795279,MPO781039,5,MPCLINUX,000A,2023-09-06,2419898.02167,294.6486617,39.9572393,48.6018165,21.9288067,1.0034054,Distant Object,,,,,,,1,0.9872478,0.012973778,0.068296194,0.0,0.012752176,0.012973779,0.9872478,0.012973778
1947,7.46,0.15,34.0,0.16,4,2004-2022,M-v,3El,,,2004 QE29,2460800.5,31.03082,356.67677,317.90472,24.13739,0.0842463,0.00375679,40.9818074,MPO713700,8,MPCLINUX,000A,2022-08-27,2452540.37276,262.3533789,37.5292418,44.434373,20.3454708,1.0038262,Distant Object,,,,,,,1,0.9907461,0.008108651,0.052544475,0.0,0.009253947,0.008108649,0.9907461,0.008108651
1948,7.87,0.15,17.0,0.17,4,2004-2024,M-v,3Ek,,,2004 QG29,2460800.5,37.26864,334.27188,319.93475,27.15277,0.2346287,0.00291167,48.5707814,E2024-TO9,5,MPCLINUX,000A,2024-10-01,2448000.44505,338.5030885,37.1746821,59.9668807,22.9484647,1.0029629,Distant Object,,,,,,,1,0.9843284,0.01179005,0.080677964,0.0,0.015671637,0.011790052,0.9843284,0.01179005
1949,7.28,0.15,27.0,0.18,4,2004-2023,M-v,3Ek,,,2004 QH29,2460800.5,5.73197,19.60001,326.70705,12.01743,0.2294677,0.00270682,50.9913251,MPO781039,4,MPCLINUX,000A,2023-09-06,2458682.88141,364.119927,39.290463,62.6921872,24.1531776,1.0027539,Distant Object,,,,,,,1,0.98404294,0.014203951,0.08185689,0.0,0.015957013,0.014203951,0.98404294,0.014203951
1950,7.2,0.15,150.0,0.51,4,2004-2023,M-v,3Ek,,,2004 SC60,2460800.5,353.8408,48.53415,359.00322,0.98584,0.2710173,0.00337007,44.0599137,E2024-H78,14,Bell,000A,2023-10-18,2462628.15579,292.4593182,32.1189149,56.0009125,20.4118482,1.003431,Distant Object,,,,,,,1,0.98890173,0.010939621,0.06098951,0.0,0.011098304,0.010939618,0.98890173,0.010939621
1951,8.37,0.15,26.0,0.26,4,2004-2024,M-v,3Ek,,,2004 TE282,2460800.5,340.11982,78.26799,45.71627,20.65059,0.1620505,0.00482156,34.7011899,MPO892999,6,MPCLINUX,000A,2024-11-24,2464923.73551,204.4167835,29.0778447,40.3245351,16.894962,1.004916,Distant Object,,,,,,,1,0.9927867,0.0054741963,0.04276182,0.0,0.0072132605,0.0054742,0.9927867,0.0054741963
1952,8.0,0.15,8.0,0.11,E,,,,,,2004 TU357,2453280.5,14.37943,356.01436,14.6976,7.08791,0.3676822,0.0034618,43.278122,MPO339383,1,MPCR,200A,2004-11-10,2449126.75628,284.7099272,27.3655269,59.1907171,18.713672,1.0035247,Distant Object,,1.0,50.0,,,,1,0.98807114,0.008858246,0.06468806,0.0,0.011928908,0.008858248,0.98807114,0.008858246
1953,7.8,0.15,4.0,0.17,E,,,,,,2004 TW357,2453300.5,0.02702,8.45171,43.10356,31.95821,0.1894128,0.00396789,39.5150814,MPO 74424,1,MPCM,200A,2004-11-09,2453293.69018,248.3958418,32.0304192,46.9997436,19.0486953,1.0040421,Distant Object,,1.0,25.0,,,,1,0.98992485,0.00652501,0.056346793,0.0,0.010075211,0.006525011,0.98992485,0.00652501
1954,8.66,0.15,30.0,0.67,3,1999-2021,M-v,3Ek,,,2004 TX357,2460800.5,16.73016,36.47982,36.28836,16.24277,0.2172348,0.00439818,36.8938584,MPO598878,7,Alexanders,000A,2021-01-11,2456996.54829,224.0944573,28.8792284,44.9084884,17.5764009,1.0044824,Distant Object,,,,,,,1,0.9923568,0.0059706946,0.04486649,0.0,0.0076432163,0.0059707,0.9923568,0.0059706946
1955,7.1,0.15,4.0,0.07,E,,,,,,2004 TB358,2453300.5,0.02345,64.96782,335.03201,1.77981,0.0744311,0.00339887,43.8106679,MPO 74424,1,MPCM,200A,2004-11-18,2453293.60051,289.9811789,40.5497917,47.0715441,21.7839786,1.0034604,Distant Object,,1.0,34.0,,,,1,0.9888954,0.010173309,0.061017502,0.0,0.011104517,0.010173308,0.9888954,0.010173309
1958,6.71,0.15,26.0,0.16,4,2004-2024,M-v,3Ek,,,2004 UD10,2460800.5,167.67926,209.77066,54.70042,3.48883,0.0296563,0.00347737,43.1488072,E2025-NA0,6,Veres,000A,2024-12-31,2412579.39167,283.4348132,41.8691732,44.4284412,21.555429,1.0035406,Distant Object,,,,,,,1,0.98576635,0.013456103,0.074655265,0.0,0.014233598,0.013456103,0.98576635,0.013456103
1959,7.7,0.15,4.0,0.04,E,,,,,,2004 UE10,2453300.5,0.01517,1.35486,46.76793,18.72671,0.1143105,0.00397842,39.4453581,MPO 74426,1,MPCM,200A,2004-11-10,2453296.68691,247.7387002,34.9363395,43.9543767,19.464965,1.0040529,Distant Object,,1.0,23.0,,,,1,0.9914884,0.006573823,0.049044214,0.0,0.008511568,0.006573828,0.9914884,0.006573823
1960,7.8,0.15,5.0,0.09,E,,,,,,2004 UF10,2453300.5,0.01506,83.49965,326.32694,5.34105,0.1287722,0.00398387,39.4093229,MPO 74426,1,MPCM,200A,2004-11-10,2453296.71969,247.3992962,34.3344977,44.4841481,19.3779132,1.0040585,Distant Object,,1.0,23.0,,,,1,0.9898561,0.008777544,0.056661792,0.0,0.010143923,0.008777543,0.9898561,0.008777544
1961,9.3,0.15,13.0,0.28,3,2004-2015,M-v,38h,,,2004 US10,2460800.5,19.61233,8.18675,14.06802,10.27922,0.2244613,0.00391337,39.881223,MPO434900,4,MPCW,000A,2015-11-08,2455788.78866,251.8562322,30.9294318,48.8330142,18.9359462,1.0039863,Distant Object,,,,,,,1,0.9907837,0.006763778,0.05236829,0.0,0.009216245,0.006763782,0.9907837,0.006763778
1962,7.0,0.15,6.0,0.29,E,,,,,,2004 UT10,2453320.5,179.9845,5.53146,184.82695,15.44156,0.2778795,0.00297772,47.8497664,MPO 87642,1,MPCM,200A,2004-12-14,2392876.36527,330.993704,34.5532972,61.1462356,22.0774751,1.0030304,Distant Object,,1.0,58.0,,,,1,0.98825556,0.010335858,0.06387196,0.0,0.011744456,0.01033586,0.98825556,0.010335858
1963,8.8,0.15,6.0,0.18,E,,,,,,2004 UU10,2453320.5,0.12658,211.77865,158.63303,2.26964,0.0,0.00316444,45.94855,MPO 87642,1,MPCM,200A,2004-12-14,2453280.49874,311.4638993,45.94855,45.94855,22.974275,1.003221,Distant Object,,1.0,58.0,,,,1,0.9847464,0.014864406,0.07894151,0.0,0.015253582,0.014864406,0.9847464,0.014864406
1964,10.5,0.15,6.0,0.27,E,,,,,,2004 UW10,2453320.5,0.09939,341.96806,35.30055,4.62647,0.2490847,0.00397722,39.453276,MPO 90213,1,MPCM,200A,2004-12-14,2453295.51006,247.8132971,29.6260686,49.2804834,18.5027345,1.0040516,Distant Object,,1.0,58.0,,,,1,0.9890017,0.009968507,0.060540445,0.0,0.010998399,0.009968504,0.9890017,0.009968507
1965,6.64,0.15,23.0,0.46,4,2004-2018,M-v,3Ek,,,2004 VU75,2460800.5,87.92979,250.17554,53.09364,3.33853,0.1307573,0.00338417,43.9374497,MPO686150,6,MPCLINUX,000A,2018-11-09,2434817.28733,291.2408352,38.1923074,49.682592,21.5931152,1.0034454,Distant Object,,,,,,,1,0.98792833,0.011429463,0.06531774,0.0,0.012071655,0.01142946,0.98792833,0.011429463
1966,8.57,0.15,5.0,0.15,9,,M-v,3El,,,2004 VV75,2460800.5,19.48527,15.57526,19.6197,9.04729,0.4733247,0.00257751,52.6828163,MPO869216,1,Alexanders,200A,2004-11-18,2453240.74442,382.3873132,27.7467381,77.6188945,20.4399773,1.002622,Distant Object,,1.0,9.0,,,,1,0.98079574,0.02115876,0.09492565,0.0,0.019204184,0.021158753,0.98079574,0.02115876
1967,8.09,0.15,3.0,0.01,9,,M-v,3El,,,2004 VW75,2460800.5,49.81597,351.12867,35.87315,25.32726,0.10653,0.00487067,34.4675259,MPO869216,1,Alexanders,200A,2004-11-10,2450572.60816,202.3555713,30.7957004,38.1393514,17.0381832,1.0049663,Distant Object,,1.0,1.0,,,,1,0.9919482,0.0065713315,0.046844356,0.0,0.008051904,0.006571334,0.9919482,0.0065713315
1968,7.0,0.15,3.0,0.06,9,,M-v,3El,,,2004 VX75,2460800.5,120.68919,266.64421,39.00985,23.23466,0.0997444,0.00407909,38.7936545,MPO869216,1,Alexanders,200A,2004-11-10,2431212.56423,241.6245401,34.9242047,42.6631043,19.2038493,1.0041559,Distant Object,,1.0,1.0,,,,1,0.9914779,0.006700717,0.049094148,0.0,0.008522068,0.0067007076,0.9914779,0.006700717
1969,6.96,0.15,3.0,0.02,9,,M-v,3El,,,2004 VY75,2460800.5,318.80151,254.58006,226.42439,12.09517,0.1049377,0.00272547,50.7584331,MPO869216,1,Alexanders,200A,2004-11-10,2475916.99299,361.6282174,45.4319599,56.0849063,25.0997426,1.0027729,Distant Object,,1.0,1.0,,,,1,0.98346657,0.013483011,0.08422221,0.0,0.016533414,0.013483009,0.98346657,0.013483011
1970,7.04,0.15,27.0,0.32,4,2003-2024,M-v,3Ek,,,2004 VZ75,2460800.5,291.58476,10.53877,168.64537,4.46584,0.1925818,0.00393185,39.7562034,MPO893000,7,MPCLINUX,000A,2024-11-24,2478200.98833,250.6728829,32.0998822,47.4125246,19.1408676,1.0040052,Distant Object,,,,,,,1,0.99096835,0.007788173,0.05150319,0.0,0.009031727,0.0077881743,0.99096835,0.007788173
1971,6.78,0.15,3.0,0.01,9,,M-v,3El,,,2004 VA76,2460800.5,131.19096,195.74496,121.52603,1.16433,0.1012453,0.00353167,42.7054223,MPO869216,1,Alexanders,200A,2004-11-11,2423652.7596,279.0773119,38.381699,47.0291456,21.1338328,1.0035961,Distant Object,,1.0,2.0,,,,1,0.9893847,0.009304285,0.058810238,0.0,0.010615323,0.009304288,0.9893847,0.009304285
1972,7.94,0.15,29.0,0.23,4,2004-2022,M-v,3El,,,2004 VK78,2460800.5,31.61267,313.24113,67.52221,1.46656,0.3347316,0.00294238,48.2321476,MPO732463,7,MPCLINUX,000A,2022-11-28,2450056.29649,334.9692184,32.0873237,64.3769715,21.4139824,1.0029943,Distant Object,,,,,,,1,0.98192644,0.017442644,0.09044388,0.0,0.018073536,0.017442644,0.98192644,0.017442644
1973,8.39,0.15,4.0,0.1,9,,M-v,3El,,,2004 VL78,2460800.5,15.21962,183.07687,224.80796,16.29714,0.529953,0.00201643,62.0507218,MPO869216,1,Alexanders,200A,2004-11-18,2453252.58292,488.7876865,29.1667556,94.934688,22.3118826,1.0020501,Distant Object,,1.0,7.0,,,,1,0.97252053,0.03389998,0.12586813,0.0,0.0274794,0.033899978,0.97252053,0.03389998
1974,6.46,0.15,4.0,0.16,9,,M-v,3El,,,2004 VM78,2460800.5,239.19941,332.09724,238.42401,34.55494,0.0945735,0.0036932,41.450934,MPO869216,1,Alexanders,200A,2004-11-18,2493509.4218,266.8710604,37.5307741,45.3710939,20.5400954,1.0037612,Distant Object,,1.0,7.0,,,,1,0.98850083,0.008825156,0.062781826,0.0,0.011499085,0.008825156,0.98850083,0.008825156
1975,8.0,0.15,6.0,0.21,E,,,,,,2004 VN78,2453320.5,359.99943,97.20619,320.79643,3.11147,0.1800311,0.00399226,39.3541234,MPO 74438,1,MPCM,200A,2004-12-11,2453320.64278,246.8796907,32.2691573,46.4390895,19.0393046,1.004067,Distant Object,,1.0,30.0,,,,1,0.9897785,0.009016308,0.057016797,0.0,0.010221478,0.009016302,0.9897785,0.009016308
1978,6.9,0.15,26.0,0.24,2,1999-2008,M-v,38h,,,2004 VU130,2460800.5,54.38663,272.58971,42.91501,8.00334,0.428298,0.00198289,62.7486156,MPO373447,6,MPCADO,000A,2008-12-06,2433371.29383,497.0570327,35.873509,89.6237222,25.6190306,1.0020159,Distant Object,,,,,,,1,0.9605016,0.048698895,0.16634688,0.0,0.039498463,0.04869889,0.9605016,0.048698895
1979,7.71,0.15,22.0,0.53,4,2004-2020,M-v,3Ek,,,2004 VX130,2460800.5,73.11207,293.27154,44.37631,5.73499,0.2078851,0.00393314,39.7474701,MPO598880,6,Pike,000A,2020-12-09,2442211.58286,250.590289,31.4845633,48.0103769,19.0148674,1.0040066,Distant Object,,,,,,,1,0.9897632,0.007142205,0.05708715,0.0,0.010236884,0.0071422057,0.9897632,0.007142205
1980,8.08,0.15,45.0,0.22,3,2004-2022,M-v,3Ek,,,2004 VY130,2460800.5,28.52779,181.67948,222.26992,10.18916,0.2816139,0.00393948,39.7048656,MPO906397,7,MPCLINUX,000A,2022-12-26,2453558.84137,250.1874931,28.5234235,50.8863077,18.278008,1.004013,Distant Object,,,,,,,1,0.9914824,0.006030924,0.049072813,0.0,0.008517577,0.0060309204,0.9914824,0.006030924
1981,8.78,0.15,35.0,0.21,4,2004-2022,M-v,3El,,,2004 VZ130,2460800.5,43.78384,335.84708,39.99113,11.56726,0.2850348,0.0039112,39.8960039,MPO732464,7,MPCLINUX,000A,2022-11-28,2449606.0226,251.9962607,28.5242544,51.2677534,18.3273298,1.0039841,Distant Object,,,,,,,1,0.99197495,0.006657832,0.046715274,0.0,0.0080250865,0.006657835,0.99197495,0.006657832
1982,6.6,0.15,34.0,0.51,3,1999-2020,M-v,3Ek,,,2004 VD131,2460800.5,50.7044,332.7364,36.09488,3.6467,0.131391,0.00308363,46.7477972,MPO598880,5,Pike,000A,2020-12-09,2444357.25185,319.6257256,40.6055574,52.890037,22.9703811,1.0031385,Distant Object,,,,,,,1,0.9836006,0.017772404,0.08367391,0.0,0.016399346,0.017772406,0.9836006,0.017772404
1983,7.6,0.15,19.0,0.14,4,2004-2024,M-v,3Ek,,,2004 VE131,2460800.5,326.75264,271.25204,219.10066,5.18663,0.2619809,0.0035382,42.6527916,E2025-NA0,5,Veres,000A,2024-12-31,2470197.18758,278.5615633,31.4785749,53.8270083,19.8626801,1.0036028,Distant Object,,,,,,,1,0.98867166,0.008494843,0.062020347,0.0,0.0113284495,0.008494851,0.98867166,0.008494843
1984,6.8,0.15,26.0,0.28,2,1999-2009,M-v,38h,,,2004 VF131,2460800.5,91.46207,65.5133,246.48374,0.81066,0.2115719,0.00338325,43.9453779,MPO339383,6,MPCADO,000A,2009-08-19,2433766.31048,291.3196672,34.6477708,53.242985,20.9891328,1.0034445,Distant Object,,,,,,,1,0.9873717,0.015304736,0.06775698,0.0,0.012628343,0.015304737,0.9873717,0.015304736
1985,8.39,0.15,17.0,0.41,4,2004-2021,M-v,3Ek,,,2004 VG131,2460800.5,17.04701,345.6969,42.65431,13.6233,0.513488,0.00187391,65.1584794,E2021-VR4,4,MPCLINUX,000A,2021-11-05,2451703.42438,525.964474,31.7003821,98.6165767,23.989074,1.0019049,Distant Object,,,,,,,1,0.95608157,0.04867657,0.18020317,0.0,0.043918435,0.048676565,0.95608157,0.04867657
1986,9.7,0.15,26.0,0.22,2,2004-2007,M-v,38h,,,2004 VH131,2460800.5,26.46237,308.86151,39.53376,11.95362,0.6315913,0.00208031,60.773843,MPO201696,3,MPCW,000A,2007-09-12,2448080.04141,473.7781736,22.3896125,99.1580735,18.2653485,1.0021152,Distant Object,,,,,,,1,0.9690149,0.03682646,0.13814986,0.0,0.030985046,0.036826458,0.9690149,0.03682646
1987,8.4,0.15,34.0,0.37,1,1999-2016,M-v,38h,,,2004 VM131,2460800.5,18.14165,138.39212,225.78806,14.00934,0.70168,0.00170104,69.5013102,MPO419354,5,MPCLINUX,000A,2016-03-13,2450135.21487,579.4146711,20.7336309,118.2689895,17.6410025,1.0017289,Distant Object,,,,,,,1,0.9402811,0.07602761,0.2261936,0.0,0.05971903,0.07602761,0.9402811,0.07602761
1988,7.6,0.15,44.0,0.1,4,2004-2017,M-v,3Ek,,,2004 VU131,2460800.5,27.2682,185.71087,207.4241,0.76502,0.1029006,0.00316538,45.9394297,MPO708567,6,Alexanders,000A,2017-12-13,2452185.77154,311.3711705,41.2122348,50.6666246,22.7264993,1.0032219,Distant Object,['2004 VA131'],,,,,,1,0.98115504,0.02820261,0.0935094,0.0,0.018845024,0.02820261,0.98115504,0.02820261
1989,8.7,0.15,3.0,0.18,E,,,,,,2004 XW186,2453340.5,359.96468,288.53419,75.21722,0.62347,0.0454862,0.00319478,45.6571415,MPO 87643,1,MPCM,200A,2004-12-14,2453351.55581,308.5056176,43.5803716,47.7339114,22.7813386,1.003252,Distant Object,,1.0,2.0,,,,1,0.98306084,0.021340216,0.08587508,0.0,0.01693921,0.021340216,0.98306084,0.021340216
1990,8.6,0.15,3.0,0.04,E,,,,,,2004 XX186,2453340.5,0.0,282.61927,93.41832,1.73151,0.0,0.00306805,46.9059481,MPO 87643,1,MPCM,200A,2004-12-14,2453340.5,321.2490692,46.9059481,46.9059481,23.4529741,1.0031226,Distant Object,,1.0,2.0,,,,1,0.9832634,0.015325053,0.08505108,0.0,0.016736591,0.015325055,0.9832634,0.015325053
1991,9.05,0.15,3.0,0.51,9,,M-v,3El,,,2004 XY186,2460800.5,218.69023,172.22511,19.21855,34.04237,0.0951001,0.00433985,37.2236827,MPO869216,1,Alexanders,200A,2004-12-14,2493361.85536,227.1062082,33.6837068,40.7636586,18.4435153,1.0044227,Distant Object,,1.0,2.0,,,,1,0.9911079,0.0064524054,0.050846495,0.0,0.008892171,0.006452402,0.9911079,0.0064524054
1992,10.03,0.15,3.0,0.14,9,,M-v,3El,,,2004 XZ186,2460800.5,23.1019,194.01937,222.01868,10.25579,0.108115,0.00405935,38.9192768,MPO869216,1,Alexanders,200A,2004-12-14,2455109.39562,242.799139,34.7115192,43.1270344,19.2321775,1.0041357,Distant Object,,1.0,2.0,,,,1,0.990144,0.0071971524,0.055338703,0.0,0.009855982,0.0071971533,0.990144,0.0071971524
