name,a,e,i,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy,variation_ratio,prob_mean_c0,prob_std_c0,prob_mean_c1,prob_std_c1
243,112.6567151,0.6707721,14.00508,0,0.7798469,0.23925292,0.52710164,0.0,0.7798469,0.23925292,0.22015308,0.23925291
244,62.5263933,0.4111939,25.11145,1,0.9613928,0.052877795,0.16349216,0.0,0.038607188,0.052877795,0.9613928,0.052877795
246,39.3675985,0.154348,15.6472,1,0.989864,0.006231046,0.05662569,0.0,0.010136039,0.0062310444,0.989864,0.006231046
247,46.4439164,0.2004037,9.78517,1,0.9867512,0.0101614045,0.07044666,0.0,0.013248865,0.010161408,0.9867512,0.0101614045
248,41.621024,0.1487031,17.70733,1,0.98908824,0.007694065,0.060150534,0.0,0.010911795,0.0076940614,0.98908824,0.007694065
249,39.4065756,0.2086116,1.36325,1,0.9894754,0.009698841,0.05839843,0.0,0.010524596,0.009698839,0.9894754,0.009698841
250,44.0319511,0.0797644,10.34496,1,0.98660845,0.009790218,0.071061194,0.0,0.013391611,0.009790217,0.98660845,0.009790218
251,90.3882012,0.5965992,16.26222,1,0.6478383,0.2240873,0.64877456,0.0,0.3521618,0.2240873,0.6478383,0.2240873
252,43.3711978,0.14144,28.60464,1,0.98766357,0.009226052,0.066481166,0.0,0.012336454,0.009226047,0.98766357,0.009226052
253,48.1009149,0.1983365,9.98453,1,0.9849678,0.01250997,0.07801695,0.0,0.015032126,0.012509974,0.9849678,0.01250997
254,35.0573492,0.0712469,1.51766,1,0.99042666,0.00729858,0.05403184,0.0,0.009573391,0.007298581,0.99042666,0.00729858
256,43.4968827,0.1067194,7.85485,1,0.9871132,0.009561826,0.06888105,0.0,0.012886814,0.009561819,0.9871132,0.009561826
257,881.1288726,0.972497,19.44647,0,1.0,0.0,1.3052954e-11,0.0,1.0,0.0,4.7919166e-13,4.354543e-12
259,30.3635169,0.2978011,36.06529,1,0.99492586,0.004888844,0.03187085,0.0,0.005074113,0.0048888465,0.99492586,0.004888844
263,47.3541594,0.3026113,18.9199,1,0.98731995,0.009215221,0.06798218,0.0,0.012680015,0.009215219,0.98731995,0.009215221
264,41.9460749,0.14261,27.42646,1,0.9905004,0.0073848697,0.05368921,0.0,0.009499581,0.007384866,0.9905004,0.0073848697
266,30.6263572,0.3144048,19.27426,1,0.9936775,0.005426818,0.03831716,0.0,0.0063224547,0.005426821,0.9936775,0.005426818
271,302.7234165,0.9687393,140.80774,0,0.99997544,0.00012307512,0.00028586897,0.0,0.99997544,0.00012307512,2.4624776e-05,0.00012306908
273,39.6002692,0.2710665,11.27052,1,0.99062693,0.0065172464,0.05310059,0.0,0.009373111,0.006517247,0.99062693,0.0065172464
278,125.1045854,0.8931388,30.77381,0,0.85026115,0.20831063,0.42225587,0.0,0.85026115,0.20831063,0.14973888,0.20831063
279,43.8354945,0.0488959,3.07291,1,0.9871099,0.013320692,0.068895444,0.0,0.012890141,0.0133206975,0.9871099,0.013320692
280,45.3503379,0.1283003,2.30005,1,0.98644453,0.012003513,0.07176478,0.0,0.013555472,0.012003519,0.98644453,0.012003513
281,44.4660054,0.0763269,3.55387,1,0.9869401,0.012611953,0.069630854,0.0,0.013059906,0.012611955,0.9869401,0.012611953
285,39.5086519,0.2006278,3.71252,1,0.98955417,0.008219285,0.058040686,0.0,0.010445943,0.008219291,0.98955417,0.008219285
286,41.5093716,0.0220682,12.72957,1,0.9903613,0.007469141,0.05433475,0.0,0.009638721,0.007469136,0.9903613,0.007469141
287,43.4370135,0.0522487,0.79231,1,0.98729265,0.015272776,0.06810114,0.0,0.012707344,0.015272775,0.98729265,0.015272776
288,45.4628722,0.0484753,2.15186,1,0.98874086,0.010785203,0.06171059,0.0,0.011259167,0.0107852025,0.98874086,0.010785203
289,43.4189525,0.0672701,12.41069,1,0.98986906,0.008138487,0.056602307,0.0,0.010130925,0.008138492,0.98986906,0.008138487
290,42.7347798,0.0949986,1.80084,1,0.9875433,0.013682806,0.06700781,0.0,0.012456757,0.013682801,0.9875433,0.013682806
291,46.3825705,0.1463273,3.70554,1,0.984664,0.014404194,0.079284705,0.0,0.0153359985,0.014404194,0.984664,0.014404194
292,44.9553631,0.0695866,3.93519,1,0.9887358,0.009922156,0.061733015,0.0,0.011264164,0.009922158,0.9887358,0.009922156
293,43.9292068,0.0757968,1.10154,1,0.9882535,0.013024326,0.063881174,0.0,0.011746533,0.013024332,0.9882535,0.013024326
294,39.4415654,0.1477831,3.66951,1,0.9895494,0.009630196,0.058061846,0.0,0.01045056,0.009630198,0.9895494,0.009630196
295,43.9032805,0.1165735,2.66468,1,0.9895572,0.011306326,0.05802681,0.0,0.010442891,0.011306334,0.9895572,0.011306326
296,43.9018653,0.029075,4.46266,1,0.98761106,0.011267862,0.06671089,0.0,0.012388874,0.01126786,0.98761106,0.011267862
297,46.2715021,0.1746255,5.08113,1,0.9865865,0.012981811,0.07115509,0.0,0.013413425,0.012981807,0.9865865,0.012981811
298,43.888869,0.2455899,3.46435,1,0.9895671,0.009131132,0.05798127,0.0,0.010432856,0.009131128,0.9895671,0.009131132
299,56.2297279,0.3378914,6.92872,1,0.97257787,0.029789275,0.12566355,0.0,0.027422056,0.029789273,0.97257787,0.029789275
300,43.0876345,0.1116313,23.88183,1,0.98895913,0.008419205,0.060731586,0.0,0.011040889,0.008419204,0.98895913,0.008419205
301,30.3410841,0.0327098,1.43134,1,0.99342054,0.0052256486,0.039611723,0.0,0.006579472,0.00522565,0.99342054,0.0052256486
302,62.7785789,0.3457254,25.02417,1,0.9606078,0.03954479,0.16600761,0.0,0.03939217,0.039544787,0.9606078,0.03954479
303,30.3387603,0.0567622,5.24917,1,0.9931101,0.005345397,0.041162025,0.0,0.0068899225,0.005345395,0.9931101,0.005345397
304,44.6129708,0.1366027,29.07743,1,0.98777467,0.009234481,0.06599364,0.0,0.012225327,0.009234481,0.98777467,0.009234481
308,44.2233331,0.0423482,2.14871,1,0.98480934,0.016799267,0.07867873,0.0,0.015190539,0.016799267,0.98480934,0.016799267
309,34.8907126,0.6776464,6.97668,1,0.9914887,0.0061253617,0.049043108,0.0,0.008511354,0.0061253607,0.9914887,0.0061253617
310,43.3548303,0.0722391,7.72922,1,0.98827344,0.008385722,0.06379256,0.0,0.011726537,0.008385718,0.98827344,0.008385722
311,44.5978444,0.1396596,27.39076,1,0.9878619,0.008640366,0.06561029,0.0,0.012138112,0.008640362,0.9878619,0.008640366
312,379.4740717,0.9709039,67.93798,0,0.99999994,3.008116e-07,9.590907e-07,0.0,0.99999994,3.008116e-07,5.3735384e-08,3.0025706e-07
313,42.8333138,0.0056786,1.08883,1,0.9894426,0.012614888,0.058547646,0.0,0.010557452,0.012614892,0.9894426,0.012614888
315,34.9548063,0.0904991,3.49069,1,0.99079484,0.0068541206,0.05231658,0.0,0.009205217,0.00685412,0.99079484,0.0068541206
316,40.3660121,0.0530043,23.8695,1,0.99042755,0.0073593855,0.054027278,0.0,0.009572383,0.007359387,0.99042755,0.0073593855
317,34.7819213,0.1636629,28.64133,1,0.99221075,0.0059847655,0.045576,0.0,0.00778932,0.0059847664,0.99221075,0.0059847655
319,42.4643471,0.0459028,2.27309,1,0.9900306,0.009738191,0.055860996,0.0,0.009969429,0.009738196,0.9900306,0.009738191
320,55.3010186,0.3207559,5.13448,1,0.97461486,0.026898133,0.11831456,0.0,0.025385045,0.026898133,0.97461486,0.026898133
322,42.1720728,0.2277718,17.90363,1,0.9894226,0.008649383,0.0586385,0.0,0.010577481,0.008649386,0.9894226,0.008649383
324,114.3613405,0.6810081,31.12825,0,0.76466143,0.23507248,0.54564697,0.0,0.76466143,0.23507248,0.23533863,0.23507248
325,42.3188036,0.0690544,21.76863,1,0.9894418,0.00648688,0.058551006,0.0,0.010558183,0.0064868852,0.9894418,0.00648688
326,44.3037465,0.1412908,6.59662,1,0.9891794,0.008661526,0.05973903,0.0,0.010820555,0.008661525,0.9891794,0.008661526
327,39.2493593,0.2784823,3.14304,1,0.98956877,0.009578237,0.05797357,0.0,0.010431158,0.0095782345,0.98956877,0.009578237
328,42.7399216,0.0416802,3.18772,1,0.9874886,0.011424432,0.06724681,0.0,0.012511446,0.011424436,0.9874886,0.011424432
329,46.2319699,0.1162637,10.65652,1,0.9876825,0.0098757595,0.06639794,0.0,0.01231746,0.009875765,0.9876825,0.0098757595
330,43.9548639,0.042047,2.82673,1,0.98391396,0.018153796,0.08238817,0.0,0.01608605,0.018153792,0.98391396,0.018153796
331,43.7650747,0.0459348,3.32144,1,0.986295,0.010761755,0.07240488,0.0,0.013704948,0.010761755,0.986295,0.010761755
332,43.4836019,0.1491274,31.2077,1,0.98790705,0.010138903,0.06541193,0.0,0.012093073,0.0101389,0.98790705,0.010138903
333,39.1698703,0.1820421,15.10043,1,0.9907657,0.0060350737,0.05245266,0.0,0.009234297,0.00603507,0.9907657,0.0060350737
334,160.3369911,0.7857164,4.50749,0,0.98133963,0.0599333,0.09277838,0.0,0.98133963,0.0599333,0.018660266,0.059933305
337,39.480077,0.2611258,4.14538,1,0.989973,0.0075595663,0.056125484,0.0,0.010026979,0.007559565,0.989973,0.0075595663
338,77.7728067,0.5172597,23.67119,1,0.85069185,0.15096734,0.42150718,0.0,0.14930819,0.15096734,0.85069185,0.15096734
339,46.0370205,0.1169308,2.08826,1,0.98690337,0.011589033,0.0697897,0.0,0.013096652,0.011589043,0.98690337,0.011589033
340,46.5153532,0.1254118,2.81479,1,0.98689216,0.013662952,0.069838196,0.0,0.013107875,0.013662954,0.98689216,0.013662952
341,44.8823391,0.0863735,1.71048,1,0.9876872,0.014814852,0.06637787,0.0,0.012312902,0.01481485,0.9876872,0.014814852
342,39.4580338,0.2181598,12.0389,1,0.98992246,0.006343941,0.056357406,0.0,0.010077505,0.006343942,0.98992246,0.006343941
343,39.6715438,0.2817524,28.48448,1,0.9909893,0.007607983,0.051404223,0.0,0.009010646,0.0076079895,0.9909893,0.007607983
350,43.761578,0.025402,0.76144,1,0.98749596,0.011325558,0.067214355,0.0,0.012503987,0.011325551,0.98749596,0.011325558
351,182.5687756,0.952104,125.31171,0,0.9951606,0.018227242,0.030626254,0.0,0.9951606,0.018227242,0.004839375,0.018227244
352,43.7327564,0.1410569,25.43322,1,0.98810613,0.009043544,0.06453327,0.0,0.011893861,0.009043546,0.98810613,0.009043544
353,54.3403476,0.3404681,18.43127,1,0.9785507,0.018974312,0.103627376,0.0,0.021449363,0.018974312,0.9785507,0.018974312
354,43.0088439,0.1203833,17.15614,1,0.99010015,0.0077720536,0.055540923,0.0,0.009899876,0.0077720517,0.99010015,0.0077720536
355,39.3740789,0.2793297,17.53721,1,0.9922535,0.005691743,0.04536867,0.0,0.0077465684,0.0056917462,0.9922535,0.005691743
356,39.531002,0.1065381,22.34623,1,0.9905249,0.0062743337,0.05357517,0.0,0.009475036,0.0062743286,0.9905249,0.0062743337
357,42.3801991,0.220919,2.60222,1,0.989834,0.008760066,0.056763336,0.0,0.010166112,0.008760067,0.989834,0.008760066
358,39.5070335,0.1088462,18.06987,1,0.9913069,0.00619476,0.049905974,0.0,0.008693112,0.006194758,0.9913069,0.00619476
359,43.9483132,0.0897155,2.18382,1,0.9867332,0.01189008,0.07052435,0.0,0.013266897,0.011890072,0.9867332,0.01189008
360,34.2607599,0.5880065,7.71454,1,0.99310136,0.005857544,0.041205484,0.0,0.006898661,0.005857542,0.99310136,0.005857544
361,47.6426131,0.2480265,3.38531,1,0.9822771,0.023459295,0.08903968,0.0,0.017722938,0.023459297,0.9822771,0.023459295
362,39.2887901,0.2107185,1.91303,1,0.990038,0.0080557205,0.055826865,0.0,0.009961998,0.008055721,0.990038,0.0080557205
363,43.830077,0.0636146,1.04705,1,0.9883821,0.011902178,0.063310504,0.0,0.011617955,0.01190218,0.9883821,0.011902178
364,44.5147266,0.0721556,2.41567,1,0.9851393,0.015566604,0.077298954,0.0,0.014860708,0.015566602,0.9851393,0.015566604
365,42.3067818,0.1569325,2.38366,1,0.98986,0.0081599755,0.05664371,0.0,0.010139956,0.008159977,0.98986,0.0081599755
366,43.0644621,0.0233398,1.48638,1,0.9897077,0.00943116,0.057340376,0.0,0.010292293,0.009431158,0.9897077,0.00943116
367,40.6432561,0.0596798,26.14069,1,0.98939466,0.009181482,0.05876462,0.0,0.010605235,0.009181487,0.98939466,0.009181482
368,39.2663148,0.1465568,1.77449,1,0.98959726,0.007596824,0.057844084,0.0,0.010402739,0.007596823,0.98959726,0.007596824
369,43.9826068,0.0887582,2.86555,1,0.9874925,0.013598765,0.06722951,0.0,0.012507459,0.013598764,0.9874925,0.013598765
370,39.2329518,0.2328924,14.70943,1,0.99117446,0.006610211,0.050532192,0.0,0.008825533,0.0066102115,0.99117446,0.006610211
371,39.1355499,0.3216084,18.26303,1,0.9918791,0.006608428,0.047175914,0.0,0.008120806,0.00660843,0.9918791,0.006608428
372,182.3753518,0.839602,6.16773,0,0.9959983,0.013777776,0.02608709,0.0,0.9959983,0.013777776,0.004001678,0.013777777
373,39.2529649,0.3007405,12.47254,1,0.9911826,0.0064411587,0.050493754,0.0,0.008817399,0.006441164,0.9911826,0.0064411587
374,42.1350961,0.1464912,17.17974,1,0.98894274,0.0092275115,0.06080532,0.0,0.0110573,0.00922751,0.98894274,0.0092275115
375,48.3304045,0.3752546,13.56866,1,0.98723733,0.009435479,0.06834178,0.0,0.012762656,0.009435479,0.98723733,0.009435479
376,39.2633134,0.0328343,18.2024,1,0.99067044,0.0062427972,0.052897368,0.0,0.009329508,0.0062428056,0.99067044,0.0062427972
377,45.9688766,0.4877081,44.93172,1,0.9882418,0.010221023,0.06393253,0.0,0.011758095,0.01022102,0.9882418,0.010221023
378,49.7428419,0.2858815,21.67162,1,0.9857968,0.010876546,0.074526474,0.0,0.014203237,0.010876547,0.9857968,0.010876546
379,46.2727836,0.0646274,22.8197,1,0.98580796,0.008816866,0.07447906,0.0,0.014192046,0.008816874,0.98580796,0.008816866
380,42.329663,0.1619404,15.91023,1,0.98892295,0.006931136,0.060893875,0.0,0.011076988,0.0069311284,0.98892295,0.006931136
381,88.074392,0.6612701,14.13221,1,0.68016905,0.2749047,0.626742,0.0,0.31983095,0.2749047,0.68016905,0.2749047
382,45.1882665,0.1907856,23.17571,1,0.9890702,0.007438676,0.060231656,0.0,0.010929782,0.0074386713,0.9890702,0.007438676
383,66.456342,0.4190643,13.14333,1,0.942751,0.071895845,0.21932998,0.0,0.057249006,0.071895845,0.942751,0.071895845
385,62.0004993,0.3615261,30.64002,1,0.96620345,0.03641874,0.14770101,0.0,0.033796463,0.036418743,0.96620345,0.03641874
386,68.7054572,0.5271004,29.46575,1,0.9439014,0.057261877,0.2160947,0.0,0.056098506,0.05726188,0.9439014,0.057261877
388,38.8569252,0.0500946,39.77541,1,0.99017787,0.007406589,0.055182528,0.0,0.009822112,0.0074065905,0.99017787,0.007406589
389,54.9582288,0.4194618,10.74595,1,0.9795153,0.019375445,0.09991953,0.0,0.020484703,0.019375453,0.9795153,0.019375445
390,53.4208858,0.3715254,11.72383,1,0.9808693,0.019072631,0.0946365,0.0,0.019130733,0.019072633,0.9808693,0.019072631
391,33.1421825,0.3342187,12.42042,1,0.99253637,0.0056352606,0.04399031,0.0,0.0074635977,0.005635258,0.99253637,0.0056352606
392,38.7810274,0.1802889,15.7612,1,0.9907338,0.0065876637,0.052601818,0.0,0.009266218,0.006587668,0.9907338,0.0065876637
393,54.8052102,0.425768,3.12931,1,0.9731663,0.030412162,0.123557694,0.0,0.026833832,0.030412152,0.9731663,0.030412162
394,40.7047175,0.0017594,13.65738,1,0.98971826,0.0073798583,0.057292208,0.0,0.010281744,0.0073798657,0.98971826,0.0073798583
395,51.1787434,0.2852345,27.79925,1,0.98486435,0.012000116,0.07844941,0.0,0.015135615,0.012000117,0.98486435,0.012000116
397,58.2528779,0.7400606,37.80466,1,0.9789077,0.024956204,0.10226029,0.0,0.02109232,0.024956206,0.9789077,0.024956204
398,43.5657867,0.030723,13.05742,1,0.98969835,0.008892292,0.057383068,0.0,0.010301641,0.008892296,0.98969835,0.008892292
399,41.2829727,0.1351915,27.80435,1,0.989861,0.007744516,0.05663925,0.0,0.010138994,0.007744514,0.989861,0.007744516
400,35.6817212,0.3326178,110.30416,1,0.99760133,0.008158253,0.01686659,0.0,0.002398671,0.008158253,0.99760133,0.008158253
405,45.8534443,0.0782012,16.33079,1,0.98875326,0.009365204,0.06165495,0.0,0.011246728,0.009365208,0.98875326,0.009365204
407,43.4593467,0.1272889,28.07367,1,0.98787045,0.0090050865,0.06557239,0.0,0.012129489,0.009005084,0.98787045,0.0090050865
408,43.3499174,0.077049,2.91587,1,0.9870252,0.014997531,0.06926236,0.0,0.012974768,0.014997531,0.9870252,0.014997531
409,42.8574711,0.0555016,13.9431,1,0.98849374,0.008326691,0.06281383,0.0,0.011506301,0.008326697,0.98849374,0.008326691
410,55.0617243,0.4054934,0.80684,1,0.969652,0.045654543,0.13594949,0.0,0.030347886,0.045654546,0.969652,0.045654543
411,46.631713,0.2886956,20.68724,1,0.9879509,0.008769883,0.06521838,0.0,0.012049112,0.008769881,0.9879509,0.008769883
413,43.3291306,0.1559783,17.32132,1,0.98831904,0.0074460767,0.06359045,0.0,0.0116809895,0.0074460837,0.98831904,0.0074460767
416,349.5648898,0.8645243,25.49375,0,0.9999991,8.198381e-06,1.3803988e-05,0.0,0.9999991,8.198381e-06,9.2953474e-07,8.200298e-06
417,67.0174967,0.4516803,7.27809,1,0.9317103,0.10139758,0.24919233,0.0,0.06828973,0.10139758,0.9317103,0.10139758
418,42.5664645,0.2291569,18.6422,1,0.99104846,0.0073679416,0.051126484,0.0,0.008951618,0.0073679406,0.99104846,0.0073679416
419,47.3545449,0.0892025,37.85058,1,0.98269546,0.01294746,0.087354645,0.0,0.017304502,0.01294746,0.98269546,0.01294746
420,44.0942738,0.0373693,2.4483,1,0.98582214,0.013261171,0.074419014,0.0,0.014177898,0.013261172,0.98582214,0.013261171
421,47.7276514,0.0686382,24.72934,1,0.9848564,0.012225952,0.07848265,0.0,0.015143585,0.012225958,0.9848564,0.012225952
422,42.4250043,0.0335833,2.57855,1,0.9895273,0.01000665,0.05816271,0.0,0.010472746,0.010006647,0.9895273,0.01000665
423,39.7598117,0.0819525,30.05536,1,0.98973304,0.0073508276,0.05722466,0.0,0.010266955,0.0073508336,0.98973304,0.0073508276
424,46.4720512,0.1228693,15.65459,1,0.9875929,0.009558182,0.066790745,0.0,0.012407135,0.009558187,0.9875929,0.009558182
426,40.135974,0.0166604,17.17448,1,0.9905153,0.0066923155,0.053620175,0.0,0.009484738,0.006692316,0.9905153,0.0066923155
429,48.0572344,0.1744325,19.27198,1,0.9868719,0.009887956,0.06992558,0.0,0.013128091,0.009887958,0.9868719,0.009887956
430,55.6836328,0.3162339,26.77706,1,0.98047805,0.016288603,0.09617273,0.0,0.01952194,0.016288606,0.98047805,0.016288603
431,53.4579081,0.3203394,4.804,1,0.98046845,0.026614718,0.09621035,0.0,0.019531552,0.026614722,0.98046845,0.026614718
432,55.4808519,0.251935,26.75169,1,0.9764112,0.022790339,0.11169504,0.0,0.023588743,0.022790339,0.9764112,0.022790339
433,41.9881916,0.1244175,36.12925,1,0.989302,0.007765361,0.0591848,0.0,0.010697974,0.0077653634,0.989302,0.007765361
434,147.8763148,0.722525,33.58979,0,0.95442355,0.12673712,0.1852785,0.0,0.95442355,0.12673712,0.04557651,0.12673712
435,42.2455445,0.1327913,25.85387,1,0.98901767,0.00978434,0.06046785,0.0,0.010982221,0.009784344,0.98901767,0.00978434
437,43.4404719,0.0721256,1.64959,1,0.987769,0.010986352,0.06601834,0.0,0.012230942,0.010986345,0.987769,0.010986352
438,42.2165039,0.1577269,12.14352,1,0.99035,0.007613036,0.05438689,0.0,0.009649977,0.0076130363,0.99035,0.007613036
439,43.9213103,0.1660233,8.33616,1,0.9884338,0.009323768,0.06308085,0.0,0.011566302,0.009323774,0.9884338,0.009323768
440,40.9244034,0.0360421,7.46973,1,0.9908207,0.0075160204,0.05219556,0.0,0.009179362,0.007516019,0.9908207,0.0075160204
441,85.7609966,0.6049156,18.3905,1,0.74078804,0.23650636,0.57223105,0.0,0.25921193,0.23650636,0.74078804,0.23650636
442,39.1999764,0.1011195,6.95476,1,0.9914264,0.006524929,0.04933919,0.0,0.00857363,0.00652493,0.9914264,0.006524929
443,39.032577,0.1826446,9.90374,1,0.9906441,0.007356306,0.05302063,0.0,0.0093559595,0.0073563056,0.9906441,0.007356306
444,43.9045478,0.0636113,2.76535,1,0.98520625,0.015580567,0.07701807,0.0,0.014793771,0.015580569,0.98520625,0.015580567
445,45.4850309,0.1308327,2.85169,1,0.9865028,0.014329847,0.07151491,0.0,0.013497232,0.014329846,0.9865028,0.014329847
446,44.4050415,0.107498,2.29584,1,0.9862837,0.014674224,0.07245322,0.0,0.013716269,0.01467423,0.9862837,0.014674224
447,43.6045816,0.0848724,3.20235,1,0.9866993,0.014146938,0.07066989,0.0,0.013300643,0.01414694,0.9866993,0.014146938
448,42.6639124,0.0580321,5.02674,1,0.9892287,0.009410771,0.059516173,0.0,0.010771231,0.009410774,0.9892287,0.009410771
449,43.5953015,0.0409365,3.90777,1,0.9866733,0.011872001,0.07078229,0.0,0.013326785,0.011871999,0.9866733,0.011872001
450,43.8283201,0.0192076,3.68547,1,0.98805326,0.011577076,0.06476681,0.0,0.011946728,0.011577073,0.98805326,0.011577076
451,71.9248728,0.407891,50.42333,1,0.8986702,0.086324014,0.32799512,0.0,0.10132984,0.08632402,0.8986702,0.086324014
452,47.5143431,0.2826142,8.34918,1,0.9865412,0.011407154,0.07134993,0.0,0.013458787,0.011407158,0.9865412,0.011407154
453,41.5488372,0.1118591,18.23992,1,0.9898952,0.008210636,0.056482483,0.0,0.010104788,0.008210634,0.9898952,0.008210636
454,58.9035964,0.3846784,13.77119,1,0.9738619,0.029172514,0.12105037,0.0,0.02613817,0.029172514,0.9738619,0.029172514
455,47.5228865,0.0801508,7.65673,1,0.9866236,0.012921577,0.070995465,0.0,0.01337628,0.012921576,0.9866236,0.012921577
456,42.1541004,0.0449197,7.28756,1,0.9885897,0.008514261,0.06238576,0.0,0.011410246,0.008514261,0.9885897,0.008514261
457,52.7067564,0.2835804,7.74285,1,0.98003983,0.016839098,0.09788408,0.0,0.019960178,0.0168391,0.98003983,0.016839098
458,39.2185948,0.2576939,19.85374,1,0.9911573,0.007408794,0.050613455,0.0,0.008842763,0.0074087973,0.9911573,0.007408794
459,39.2302534,0.2531822,20.08529,1,0.9911291,0.0068066698,0.050746195,0.0,0.008870884,0.006806668,0.9911291,0.0068066698
460,39.1136949,0.230592,7.25323,1,0.99091005,0.0071190475,0.05177666,0.0,0.009089967,0.007119046,0.99091005,0.0071190475
461,40.4964627,0.0162248,19.69176,1,0.9916987,0.0066999374,0.04804133,0.0,0.008301348,0.0066999425,0.9916987,0.0066999374
462,42.2015205,0.0767518,9.96022,1,0.9889965,0.007440247,0.06056326,0.0,0.011003437,0.007440253,0.9889965,0.007440247
463,41.0871275,0.0637016,12.47784,1,0.99106294,0.0067894976,0.051057763,0.0,0.00893699,0.0067894934,0.99106294,0.0067894976
464,41.8727623,0.0734675,40.72329,1,0.9884568,0.009230281,0.06297779,0.0,0.011543096,0.00923029,0.9884568,0.009230281
